latitudeAirport,longitudeAirport,nameAirport,nameCountry
31.621622,155.379699,unkown,unkown
31.621622,156.437679,unkown,unkown
31.621622,157.495659,unkown,unkown
31.621622,158.553639,unkown,unkown
31.621622,159.611619,unkown,unkown
31.621622,160.669599,unkown,unkown
31.621622,161.727579,unkown,unkown
31.621622,162.785559,unkown,unkown
31.621622,163.84354,unkown,unkown
31.621622,164.90152,unkown,unkown
31.621622,165.9595,unkown,unkown
31.621622,167.01748,unkown,unkown
31.621622,168.07546,unkown,unkown
31.621622,169.13344,unkown,unkown
31.621622,170.19142,unkown,unkown
31.621622,171.2494,unkown,unkown
31.621622,172.307381,unkown,unkown
31.621622,173.365361,unkown,unkown
31.621622,174.423341,unkown,unkown
31.621622,175.481321,unkown,unkown
31.621622,176.539301,unkown,unkown
31.621622,177.597281,unkown,unkown
31.621622,178.655261,unkown,unkown
31.621622,179.713241,unkown,unkown
32.522523,-180,unkown,unkown
32.522523,-178.931544,unkown,unkown
32.522523,-177.863088,unkown,unkown
32.522523,-176.794632,unkown,unkown
32.522523,-175.726176,unkown,unkown
32.522523,-174.65772,unkown,unkown
32.522523,-173.589264,unkown,unkown
32.522523,-172.520808,unkown,unkown
32.522523,-171.452352,unkown,unkown
32.522523,-170.383896,unkown,unkown
32.522523,-169.31544,unkown,unkown
32.522523,-168.246984,unkown,unkown
32.522523,-167.178528,unkown,unkown
32.522523,-166.110072,unkown,unkown
32.522523,-165.041616,unkown,unkown
32.522523,-163.97316,unkown,unkown
32.522523,-162.904704,unkown,unkown
32.522523,-161.836248,unkown,unkown
32.522523,-160.767792,unkown,unkown
32.522523,-159.699336,unkown,unkown
32.522523,-158.63088,unkown,unkown
32.522523,-157.562424,unkown,unkown
32.522523,-156.493968,unkown,unkown
32.522523,-155.425512,unkown,unkown
32.522523,-154.357056,unkown,unkown
32.522523,-153.2886,unkown,unkown
32.522523,-152.220144,unkown,unkown
32.522523,-151.151688,unkown,unkown
32.522523,-150.083232,unkown,unkown
32.522523,-149.014776,unkown,unkown
32.522523,-147.94632,unkown,unkown
32.522523,-146.877864,unkown,unkown
32.522523,-145.809409,unkown,unkown
32.522523,-144.740953,unkown,unkown
32.522523,-143.672497,unkown,unkown
32.522523,-142.604041,unkown,unkown
32.522523,-141.535585,unkown,unkown
32.522523,-140.467129,unkown,unkown
32.522523,-139.398673,unkown,unkown
32.522523,-138.330217,unkown,unkown
32.522523,-137.261761,unkown,unkown
32.522523,-136.193305,unkown,unkown
32.522523,-135.124849,unkown,unkown
32.522523,-134.056393,unkown,unkown
32.522523,-132.987937,unkown,unkown
32.522523,-131.919481,unkown,unkown
32.522523,-130.851025,unkown,unkown
32.522523,-129.782569,unkown,unkown
32.522523,-128.714113,unkown,unkown
32.522523,-127.645657,unkown,unkown
32.522523,-126.577201,unkown,unkown
32.522523,-125.508745,unkown,unkown
32.522523,-124.440289,unkown,unkown
32.522523,-123.371833,unkown,unkown
32.522523,-122.303377,unkown,unkown
32.522523,-121.234921,unkown,unkown
32.522523,-120.166465,unkown,unkown
32.522523,-119.098009,unkown,unkown
32.522523,-118.029553,unkown,unkown
32.522523,-116.961097,unkown,unkown
32.522523,-115.892641,unkown,unkown
32.522523,-114.824185,unkown,unkown
32.522523,-113.755729,unkown,unkown
32.522523,-112.687273,unkown,unkown
32.522523,-111.618817,unkown,unkown
32.522523,-110.550361,unkown,unkown
32.522523,-109.481905,unkown,unkown
32.522523,-108.413449,unkown,unkown
32.522523,-107.344993,unkown,unkown
32.522523,-106.276537,unkown,unkown
32.522523,-105.208081,unkown,unkown
32.522523,-104.139625,unkown,unkown
32.522523,-103.071169,unkown,unkown
32.522523,-102.002713,unkown,unkown
32.522523,-100.934257,unkown,unkown
32.522523,-99.865801,unkown,unkown
32.522523,-98.797345,unkown,unkown
32.522523,-97.728889,unkown,unkown
32.522523,-96.660433,unkown,unkown
32.522523,-95.591977,unkown,unkown
32.522523,-94.523521,unkown,unkown
32.522523,-93.455065,unkown,unkown
32.522523,-92.386609,unkown,unkown
32.522523,-91.318153,unkown,unkown
32.522523,-90.249697,unkown,unkown
32.522523,-89.181241,unkown,unkown
32.522523,-88.112785,unkown,unkown
32.522523,-87.044329,unkown,unkown
32.522523,-85.975873,unkown,unkown
32.522523,-84.907417,unkown,unkown
32.522523,-83.838961,unkown,unkown
32.522523,-82.770505,unkown,unkown
32.522523,-81.702049,unkown,unkown
32.522523,-80.633593,unkown,unkown
32.522523,-79.565137,unkown,unkown
32.522523,-78.496682,unkown,unkown
32.522523,-77.428226,unkown,unkown
32.522523,-76.35977,unkown,unkown
32.522523,-75.291314,unkown,unkown
32.522523,-74.222858,unkown,unkown
32.522523,-73.154402,unkown,unkown
32.522523,-72.085946,unkown,unkown
32.522523,-71.01749,unkown,unkown
32.522523,-69.949034,unkown,unkown
32.522523,-68.880578,unkown,unkown
32.522523,-67.812122,unkown,unkown
32.522523,-66.743666,unkown,unkown
32.522523,-65.67521,unkown,unkown
32.522523,-64.606754,unkown,unkown
32.522523,-63.538298,unkown,unkown
32.522523,-62.469842,unkown,unkown
32.522523,-61.401386,unkown,unkown
32.522523,-60.33293,unkown,unkown
32.522523,-59.264474,unkown,unkown
32.522523,-58.196018,unkown,unkown
32.522523,-57.127562,unkown,unkown
32.522523,-56.059106,unkown,unkown
32.522523,-54.99065,unkown,unkown
32.522523,-53.922194,unkown,unkown
32.522523,-52.853738,unkown,unkown
32.522523,-51.785282,unkown,unkown
32.522523,-50.716826,unkown,unkown
32.522523,-49.64837,unkown,unkown
32.522523,-48.579914,unkown,unkown
32.522523,-47.511458,unkown,unkown
32.522523,-46.443002,unkown,unkown
32.522523,-45.374546,unkown,unkown
32.522523,-44.30609,unkown,unkown
32.522523,-43.237634,unkown,unkown
32.522523,-42.169178,unkown,unkown
32.522523,-41.100722,unkown,unkown
32.522523,-40.032266,unkown,unkown
32.522523,-38.96381,unkown,unkown
32.522523,-37.895354,unkown,unkown
32.522523,-36.826898,unkown,unkown
32.522523,-35.758442,unkown,unkown
32.522523,-34.689986,unkown,unkown
32.522523,-33.62153,unkown,unkown
32.522523,-32.553074,unkown,unkown
32.522523,-31.484618,unkown,unkown
32.522523,-30.416162,unkown,unkown
32.522523,-29.347706,unkown,unkown
32.522523,-28.27925,unkown,unkown
32.522523,-27.210794,unkown,unkown
32.522523,-26.142338,unkown,unkown
32.522523,-25.073882,unkown,unkown
32.522523,-24.005426,unkown,unkown
32.522523,-22.93697,unkown,unkown
32.522523,-21.868514,unkown,unkown
32.522523,-20.800058,unkown,unkown
32.522523,-19.731602,unkown,unkown
32.522523,-18.663146,unkown,unkown
32.522523,-17.59469,unkown,unkown
32.522523,-16.526234,unkown,unkown
32.522523,-15.457778,unkown,unkown
32.522523,-14.389322,unkown,unkown
32.522523,-13.320866,unkown,unkown
32.522523,-12.25241,unkown,unkown
32.522523,-11.183955,unkown,unkown
32.522523,-10.115499,unkown,unkown
32.522523,-9.047043,unkown,unkown
32.522523,-7.978587,unkown,unkown
32.522523,-6.910131,unkown,unkown
32.522523,-5.841675,unkown,unkown
32.522523,-4.773219,unkown,unkown
32.522523,-3.704763,unkown,unkown
32.522523,-2.636307,unkown,unkown
32.522523,-1.567851,unkown,unkown
32.522523,-0.499395,unkown,unkown
32.522523,0.569061,unkown,unkown
32.522523,1.637517,unkown,unkown
32.522523,2.705973,unkown,unkown
32.522523,3.774429,unkown,unkown
32.522523,4.842885,unkown,unkown
32.522523,5.911341,unkown,unkown
32.522523,6.979797,unkown,unkown
32.522523,8.048253,unkown,unkown
32.522523,9.116709,unkown,unkown
32.522523,10.185165,unkown,unkown
32.522523,11.253621,unkown,unkown
32.522523,12.322077,unkown,unkown
32.522523,13.390533,unkown,unkown
32.522523,14.458989,unkown,unkown
32.522523,15.527445,unkown,unkown
32.522523,16.595901,unkown,unkown
32.522523,17.664357,unkown,unkown
32.522523,18.732813,unkown,unkown
32.522523,19.801269,unkown,unkown
32.522523,20.869725,unkown,unkown
32.522523,21.938181,unkown,unkown
32.522523,23.006637,unkown,unkown
32.522523,24.075093,unkown,unkown
32.522523,25.143549,unkown,unkown
32.522523,26.212005,unkown,unkown
32.522523,27.280461,unkown,unkown
32.522523,28.348917,unkown,unkown
32.522523,29.417373,unkown,unkown
32.522523,30.485829,unkown,unkown
32.522523,31.554285,unkown,unkown
32.522523,32.622741,unkown,unkown
32.522523,33.691197,unkown,unkown
32.522523,34.759653,unkown,unkown
32.522523,35.828109,unkown,unkown
32.522523,36.896565,unkown,unkown
32.522523,37.965021,unkown,unkown
32.522523,39.033477,unkown,unkown
32.522523,40.101933,unkown,unkown
32.522523,41.170389,unkown,unkown
32.522523,42.238845,unkown,unkown
32.522523,43.307301,unkown,unkown
32.522523,44.375757,unkown,unkown
32.522523,45.444213,unkown,unkown
32.522523,46.512669,unkown,unkown
32.522523,47.581125,unkown,unkown
32.522523,48.649581,unkown,unkown
32.522523,49.718037,unkown,unkown
32.522523,50.786493,unkown,unkown
32.522523,51.854949,unkown,unkown
32.522523,52.923405,unkown,unkown
32.522523,53.991861,unkown,unkown
32.522523,55.060317,unkown,unkown
32.522523,56.128772,unkown,unkown
32.522523,57.197228,unkown,unkown
32.522523,58.265684,unkown,unkown
32.522523,59.33414,unkown,unkown
32.522523,60.402596,unkown,unkown
32.522523,61.471052,unkown,unkown
32.522523,62.539508,unkown,unkown
32.522523,63.607964,unkown,unkown
32.522523,64.67642,unkown,unkown
32.522523,65.744876,unkown,unkown
32.522523,66.813332,unkown,unkown
32.522523,67.881788,unkown,unkown
32.522523,68.950244,unkown,unkown
32.522523,70.0187,unkown,unkown
32.522523,71.087156,unkown,unkown
32.522523,72.155612,unkown,unkown
32.522523,73.224068,unkown,unkown
32.522523,74.292524,unkown,unkown
32.522523,75.36098,unkown,unkown
32.522523,76.429436,unkown,unkown
32.522523,77.497892,unkown,unkown
32.522523,78.566348,unkown,unkown
32.522523,79.634804,unkown,unkown
32.522523,80.70326,unkown,unkown
32.522523,81.771716,unkown,unkown
32.522523,82.840172,unkown,unkown
32.522523,83.908628,unkown,unkown
32.522523,84.977084,unkown,unkown
32.522523,86.04554,unkown,unkown
32.522523,87.113996,unkown,unkown
32.522523,88.182452,unkown,unkown
32.522523,89.250908,unkown,unkown
32.522523,90.319364,unkown,unkown
32.522523,91.38782,unkown,unkown
32.522523,92.456276,unkown,unkown
32.522523,93.524732,unkown,unkown
32.522523,94.593188,unkown,unkown
32.522523,95.661644,unkown,unkown
32.522523,96.7301,unkown,unkown
32.522523,97.798556,unkown,unkown
32.522523,98.867012,unkown,unkown
32.522523,99.935468,unkown,unkown
32.522523,101.003924,unkown,unkown
32.522523,102.07238,unkown,unkown
32.522523,103.140836,unkown,unkown
32.522523,104.209292,unkown,unkown
32.522523,105.277748,unkown,unkown
32.522523,106.346204,unkown,unkown
32.522523,107.41466,unkown,unkown
32.522523,108.483116,unkown,unkown
32.522523,109.551572,unkown,unkown
32.522523,110.620028,unkown,unkown
32.522523,111.688484,unkown,unkown
32.522523,112.75694,unkown,unkown
32.522523,113.825396,unkown,unkown
32.522523,114.893852,unkown,unkown
32.522523,115.962308,unkown,unkown
32.522523,117.030764,unkown,unkown
32.522523,118.09922,unkown,unkown
32.522523,119.167676,unkown,unkown
32.522523,120.236132,unkown,unkown
32.522523,121.304588,unkown,unkown
32.522523,122.373044,unkown,unkown
32.522523,123.441499,unkown,unkown
32.522523,124.509955,unkown,unkown
32.522523,125.578411,unkown,unkown
32.522523,126.646867,unkown,unkown
32.522523,127.715323,unkown,unkown
32.522523,128.783779,unkown,unkown
32.522523,129.852235,unkown,unkown
32.522523,130.920691,unkown,unkown
32.522523,131.989147,unkown,unkown
32.522523,133.057603,unkown,unkown
32.522523,134.126059,unkown,unkown
32.522523,135.194515,unkown,unkown
32.522523,136.262971,unkown,unkown
32.522523,137.331427,unkown,unkown
32.522523,138.399883,unkown,unkown
32.522523,139.468339,unkown,unkown
32.522523,140.536795,unkown,unkown
32.522523,141.605251,unkown,unkown
32.522523,142.673707,unkown,unkown
32.522523,143.742163,unkown,unkown
32.522523,144.810619,unkown,unkown
32.522523,145.879075,unkown,unkown
32.522523,146.947531,unkown,unkown
32.522523,148.015987,unkown,unkown
32.522523,149.084443,unkown,unkown
32.522523,150.152899,unkown,unkown
32.522523,151.221355,unkown,unkown
32.522523,152.289811,unkown,unkown
32.522523,153.358267,unkown,unkown
32.522523,154.426723,unkown,unkown
32.522523,155.495179,unkown,unkown
32.522523,156.563635,unkown,unkown
32.522523,157.632091,unkown,unkown
32.522523,158.700547,unkown,unkown
32.522523,159.769003,unkown,unkown
32.522523,160.837459,unkown,unkown
32.522523,161.905915,unkown,unkown
32.522523,162.974371,unkown,unkown
32.522523,164.042827,unkown,unkown
32.522523,165.111283,unkown,unkown
32.522523,166.179739,unkown,unkown
32.522523,167.248195,unkown,unkown
32.522523,168.316651,unkown,unkown
32.522523,169.385107,unkown,unkown
32.522523,170.453563,unkown,unkown
32.522523,171.522019,unkown,unkown
32.522523,172.590475,unkown,unkown
32.522523,173.658931,unkown,unkown
32.522523,174.727387,unkown,unkown
32.522523,175.795843,unkown,unkown
32.522523,176.864299,unkown,unkown
32.522523,177.932755,unkown,unkown
32.522523,179.001211,unkown,unkown
33.423423,-180,unkown,unkown
33.423423,-178.920589,unkown,unkown
33.423423,-177.841178,unkown,unkown
33.423423,-176.761767,unkown,unkown
33.423423,-175.682356,unkown,unkown
33.423423,-174.602945,unkown,unkown
33.423423,-173.523535,unkown,unkown
33.423423,-172.444124,unkown,unkown
33.423423,-171.364713,unkown,unkown
33.423423,-170.285302,unkown,unkown
33.423423,-169.205891,unkown,unkown
33.423423,-168.12648,unkown,unkown
33.423423,-167.047069,unkown,unkown
33.423423,-165.967658,unkown,unkown
33.423423,-164.888247,unkown,unkown
33.423423,-163.808836,unkown,unkown
33.423423,-162.729425,unkown,unkown
33.423423,-161.650015,unkown,unkown
33.423423,-160.570604,unkown,unkown
33.423423,-159.491193,unkown,unkown
33.423423,-158.411782,unkown,unkown
33.423423,-157.332371,unkown,unkown
33.423423,-156.25296,unkown,unkown
33.423423,-155.173549,unkown,unkown
33.423423,-154.094138,unkown,unkown
33.423423,-153.014727,unkown,unkown
33.423423,-151.935316,unkown,unkown
33.423423,-150.855905,unkown,unkown
33.423423,-149.776494,unkown,unkown
33.423423,-148.697084,unkown,unkown
33.423423,-147.617673,unkown,unkown
33.423423,-146.538262,unkown,unkown
33.423423,-145.458851,unkown,unkown
33.423423,-144.37944,unkown,unkown
33.423423,-143.300029,unkown,unkown
33.423423,-142.220618,unkown,unkown
33.423423,-141.141207,unkown,unkown
33.423423,-140.061796,unkown,unkown
33.423423,-138.982385,unkown,unkown
33.423423,-137.902974,unkown,unkown
33.423423,-136.823564,unkown,unkown
33.423423,-135.744153,unkown,unkown
33.423423,-134.664742,unkown,unkown
33.423423,-133.585331,unkown,unkown
33.423423,-132.50592,unkown,unkown
33.423423,-131.426509,unkown,unkown
33.423423,-130.347098,unkown,unkown
33.423423,-129.267687,unkown,unkown
33.423423,-128.188276,unkown,unkown
33.423423,-127.108865,unkown,unkown
33.423423,-126.029454,unkown,unkown
33.423423,-124.950044,unkown,unkown
33.423423,-123.870633,unkown,unkown
33.423423,-122.791222,unkown,unkown
33.423423,-121.711811,unkown,unkown
33.423423,-120.6324,unkown,unkown
33.423423,-119.552989,unkown,unkown
33.423423,-118.473578,unkown,unkown
33.423423,-117.394167,unkown,unkown
33.423423,-116.314756,unkown,unkown
33.423423,-115.235345,unkown,unkown
33.423423,-114.155934,unkown,unkown
33.423423,-113.076524,unkown,unkown
33.423423,-111.997113,unkown,unkown
33.423423,-110.917702,unkown,unkown
33.423423,-109.838291,unkown,unkown
33.423423,-108.75888,unkown,unkown
33.423423,-107.679469,unkown,unkown
33.423423,-106.600058,unkown,unkown
33.423423,-105.520647,unkown,unkown
33.423423,-104.441236,unkown,unkown
33.423423,-103.361825,unkown,unkown
33.423423,-102.282414,unkown,unkown
33.423423,-101.203004,unkown,unkown
33.423423,-100.123593,unkown,unkown
33.423423,-99.044182,unkown,unkown
33.423423,-97.964771,unkown,unkown
33.423423,-96.88536,unkown,unkown
33.423423,-95.805949,unkown,unkown
33.423423,-94.726538,unkown,unkown
33.423423,-93.647127,unkown,unkown
33.423423,-92.567716,unkown,unkown
33.423423,-91.488305,unkown,unkown
33.423423,-90.408894,unkown,unkown
33.423423,-89.329483,unkown,unkown
33.423423,-88.250073,unkown,unkown
33.423423,-87.170662,unkown,unkown
33.423423,-86.091251,unkown,unkown
33.423423,-85.01184,unkown,unkown
33.423423,-83.932429,unkown,unkown
33.423423,-82.853018,unkown,unkown
33.423423,-81.773607,unkown,unkown
33.423423,-80.694196,unkown,unkown
33.423423,-79.614785,unkown,unkown
33.423423,-78.535374,unkown,unkown
33.423423,-77.455963,unkown,unkown
33.423423,-76.376553,unkown,unkown
33.423423,-75.297142,unkown,unkown
33.423423,-74.217731,unkown,unkown
33.423423,-73.13832,unkown,unkown
33.423423,-72.058909,unkown,unkown
33.423423,-70.979498,unkown,unkown
33.423423,-69.900087,unkown,unkown
33.423423,-68.820676,unkown,unkown
33.423423,-67.741265,unkown,unkown
33.423423,-66.661854,unkown,unkown
33.423423,-65.582443,unkown,unkown
33.423423,-64.503033,unkown,unkown
33.423423,-63.423622,unkown,unkown
33.423423,-62.344211,unkown,unkown
33.423423,-61.2648,unkown,unkown
33.423423,-60.185389,unkown,unkown
33.423423,-59.105978,unkown,unkown
33.423423,-58.026567,unkown,unkown
33.423423,-56.947156,unkown,unkown
33.423423,-55.867745,unkown,unkown
33.423423,-54.788334,unkown,unkown
33.423423,-53.708923,unkown,unkown
33.423423,-52.629513,unkown,unkown
33.423423,-51.550102,unkown,unkown
33.423423,-50.470691,unkown,unkown
33.423423,-49.39128,unkown,unkown
33.423423,-48.311869,unkown,unkown
33.423423,-47.232458,unkown,unkown
33.423423,-46.153047,unkown,unkown
33.423423,-45.073636,unkown,unkown
33.423423,-43.994225,unkown,unkown
33.423423,-42.914814,unkown,unkown
33.423423,-41.835403,unkown,unkown
33.423423,-40.755993,unkown,unkown
33.423423,-39.676582,unkown,unkown
33.423423,-38.597171,unkown,unkown
33.423423,-37.51776,unkown,unkown
33.423423,-36.438349,unkown,unkown
33.423423,-35.358938,unkown,unkown
33.423423,-34.279527,unkown,unkown
33.423423,-33.200116,unkown,unkown
33.423423,-32.120705,unkown,unkown
33.423423,-31.041294,unkown,unkown
33.423423,-29.961883,unkown,unkown
33.423423,-28.882472,unkown,unkown
